,Event,R,Rn,Ry
248,AVG.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_DRAM,0.7060533967750463,1.0,0.6631323841260224
249,AVG.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_RESPONSE,0.7131905894792493,1.0,0.6713117237200849
250,AVG.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.REMOTE_HITM,0.6780333068992863,0.7136929460580913,0.6728264162375038
251,AVG.OFFCORE_RESPONSE.DEMAND_RFO.LLC_HIT.HITM_OTHER_CORE,0.9994713190589479,1.0,0.9993941229930324
252,AVG.OFFCORE_RESPONSE.DEMAND_RFO.LLC_MISS.REMOTE_HITM,0.8778747026169706,0.9439834024896265,0.8682217509845501
253,AVG.OFFCORE_RESPONSE.OTHER.LRU_HINTS,0.796193497224425,0.9937759336099585,0.7673432293244471
254,AVG.OFFCORE_RESPONSE.OTHER.PORTIO_MMIO_UC,0.7578641289981496,0.8340248962655602,0.7467434110875493
255,AVG.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_HIT.ANY_RESPONSE,0.514406555643669,0.8692946058091287,0.4625870948197516
256,AVG.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_MISS.ANY_RESPONSE,0.7805974094633888,0.9688796680497925,0.7531051196607089
257,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.ANY_RESPONSE,0.9497753106000528,0.9356846473029046,0.9518327779460769
258,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.9992069785884219,1.0,0.9990911844895486
259,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.9632566745968808,0.9875518672199171,0.9597091790366555
260,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.SNOOP_MISS,0.7687020882897172,0.995850622406639,0.735534686458649
261,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_DRAM,0.9275707110758658,1.0,0.9169948500454408
262,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_RESPONSE,0.9746233148295004,1.0,0.9709179036655559
263,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.LOCAL_DRAM,0.9243986254295533,1.0,0.9133595880036353
264,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_DRAM,0.9553264604810997,1.0,0.948803392911239
265,AVG.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_HITM,0.9947131905894793,0.995850622406639,0.9945471069372918
266,AVG.OFFCORE_RESPONSE.PF_LLC_CODE_RD.LLC_MISS.ANY_RESPONSE,0.796457837694951,0.9813278008298755,0.7694637988488336
267,AVG.OFFCORE_RESPONSE.PF_LLC_DATA_RD.LLC_HIT.ANY_RESPONSE,0.9841395717684377,0.995850622406639,0.98242956679794
268,AVG.OTHER_ASSISTS.ANY_WB_ASSIST,0.9069521543748348,0.8443983402489627,0.9160860345349894
269,AVG.OTHER_ASSISTS.AVX_TO_SSE,1.0,1.0,1.0
270,AVG.OTHER_ASSISTS.SSE_TO_AVX,1.0,1.0,1.0
271,AVG.RESOURCE_STALLS.ANY,0.6515992598466825,0.43983402489626555,0.6825204483489852
272,AVG.RESOURCE_STALLS.ROB,0.3917525773195876,0.34854771784232363,0.39806119357770375
273,AVG.RESOURCE_STALLS.RS,0.6782976473698124,0.45020746887966806,0.7116025446834293
274,AVG.RESOURCE_STALLS.SB,0.985725614591594,0.966804979253112,0.9884883368676158
275,AVG.RS_EVENTS.EMPTY_CYCLES,0.838223632038065,0.9377593360995851,0.8236897909724326
276,AVG.RS_EVENTS.EMPTY_END,0.8821041501453872,0.9875518672199171,0.8667070584671311
277,AVG.SIMD_FP_256.PACKED_SINGLE,0.7100185038329369,0.966804979253112,0.67252347773402
278,AVG.TLB_FLUSH.DTLB_THREAD,0.7121332275971451,0.6410788381742739,0.7225083308088458
279,AVG.TLB_FLUSH.STLB_ANY,0.8902987047316944,0.7987551867219918,0.9036655558921539
280,AVG.UNC_C_CLOCKTICKS,0.9875759978852763,0.9979253112033195,0.9860648288397456
281,AVG.UNC_C_LLC_LOOKUP.DATA_READ,1.0,1.0,1.0
282,AVG.UNC_C_LLC_LOOKUP.NID,1.0,1.0,1.0
283,AVG.UNC_C_LLC_LOOKUP.REMOTE_SNOOP,1.0,1.0,1.0
284,AVG.UNC_C_LLC_LOOKUP.WRITE,1.0,1.0,1.0
285,AVG.UNC_C_LLC_VICTIMS.E_STATE,0.6669310071371927,0.8215767634854771,0.6443501969100273
286,AVG.UNC_C_LLC_VICTIMS.MISS,0.6666666666666666,0.7966804979253111,0.647682520448349
287,AVG.UNC_C_LLC_VICTIMS.M_STATE,0.8564631245043616,0.9688796680497925,0.8400484701605574
288,AVG.UNC_C_LLC_VICTIMS.S_STATE,0.7710811525244515,0.9564315352697096,0.744016964556195
289,AVG.UNC_C_MISC.RFO_HIT_S,0.9257203277821835,0.9875518672199171,0.916691911541957
290,AVG.UNC_C_MISC.RSPI_WAS_FSE,0.9918054454136929,0.9875518672199171,0.9924265374129052
291,AVG.UNC_C_MISC.STARTED,0.7472905101771081,0.7821576763485477,0.7421993335352923
292,AVG.UNC_C_QLRU.AGE0,1.0,1.0,1.0
293,AVG.UNC_C_QLRU.AGE1,0.9304784562516522,1.0,0.9203271735837625
294,AVG.UNC_C_QLRU.AGE2,0.9495109701295268,0.9647302904564315,0.9472887003938201
295,AVG.UNC_C_QLRU.AGE3,0.9132963256674597,0.9979253112033195,0.9009391093607998
296,AVG.UNC_C_QLRU.LRU_DECREMENT,0.6560930478456252,0.7842323651452282,0.6373826113299
297,AVG.UNC_C_QLRU.VICTIM_NON_ZERO,0.992862807295797,0.9730290456431535,0.9957588609512269
298,AVG.UNC_C_RING_AD_USED.CCW,0.7985725614591594,0.6950207468879668,0.8136928203574675
299,AVG.UNC_C_RING_AD_USED.CW,0.6965371398361089,0.7157676348547718,0.6937291729778855
300,AVG.UNC_C_RING_AD_USED.DOWN,0.9048374306106265,0.9377593360995851,0.9000302938503484
301,AVG.UNC_C_RING_AD_USED.DOWN_VR0_EVEN,0.8554057626222574,0.7614107883817427,0.8691305664950015
302,AVG.UNC_C_RING_AD_USED.DOWN_VR0_ODD,0.894263811789585,0.8174273858921162,0.9054831869130566
303,AVG.UNC_C_RING_AD_USED.DOWN_VR1_EVEN,0.8865979381443299,0.7593360995850622,0.9051802484095729
304,AVG.UNC_C_RING_AD_USED.DOWN_VR1_ODD,0.8984932593180016,0.8049792531120332,0.9121478339897001
305,AVG.UNC_C_RING_AD_USED.UP,0.8868622786148559,0.9128630705394191,0.883065737655256
306,AVG.UNC_C_RING_AD_USED.UP_VR0_EVEN,0.7631509384086703,0.8568464730290456,0.7494698576189034
307,AVG.UNC_C_RING_AD_USED.UP_VR0_ODD,0.8495902722706846,0.8858921161825726,0.8442896092093305
308,AVG.UNC_C_RING_AD_USED.UP_VR1_EVEN,0.8725878932064499,0.8796680497925311,0.8715540745228718
309,AVG.UNC_C_RING_AD_USED.UP_VR1_ODD,0.6743325403119218,0.6514522821576764,0.6776734322932445
310,AVG.UNC_C_RING_AK_USED.CCW,0.9949775310600053,0.9875518672199171,0.9960617994547107
311,AVG.UNC_C_RING_AK_USED.CW,0.7575997885276236,0.8049792531120332,0.7506816116328385
312,AVG.UNC_C_RING_AK_USED.DOWN,0.7568067671160454,0.7904564315352697,0.7518933656467737
313,AVG.UNC_C_RING_AK_USED.DOWN_VR0_EVEN,0.7565424266455194,0.7904564315352697,0.7515904271432899
314,AVG.UNC_C_RING_AK_USED.DOWN_VR0_ODD,0.7898493259318001,0.8941908713692946,0.7746137534080582
315,AVG.UNC_C_RING_AK_USED.DOWN_VR1_EVEN,0.7589214908802537,0.7946058091286307,0.7537109966676765
316,AVG.UNC_C_RING_AK_USED.DOWN_VR1_ODD,0.7367168913560667,0.7676348547717843,0.7322023629203271
317,AVG.UNC_C_RING_AK_USED.UP,0.7618292360560401,0.7987551867219918,0.7564374431990306
318,AVG.UNC_C_RING_AK_USED.UP_VR0_EVEN,0.739360296061327,0.7883817427385892,0.7322023629203271
319,AVG.UNC_C_RING_AK_USED.UP_VR0_ODD,0.789056304520222,0.9024896265560166,0.7724931838836716
320,AVG.UNC_C_RING_AK_USED.UP_VR1_EVEN,0.7205921226539783,0.7531120331950207,0.7158436837322024
321,AVG.UNC_C_RING_AK_USED.UP_VR1_ODD,0.74649748876553,0.7676348547717843,0.7434110875492275
322,AVG.UNC_C_RING_BL_USED.CCW,0.7213851440655564,0.8070539419087137,0.7088760981520751
323,AVG.UNC_C_RING_BL_USED.CW,0.9608776103621465,0.979253112033195,0.9581944865192366
324,AVG.UNC_C_RING_BL_USED.DOWN,0.7517842981760507,0.8298755186721992,0.7403817025143896
325,AVG.UNC_C_RING_BL_USED.DOWN_VR0_EVEN,0.7311657414750198,0.8651452282157677,0.7116025446834293
326,AVG.UNC_C_RING_BL_USED.DOWN_VR0_ODD,0.7470261697065821,0.8278008298755186,0.7352317479551651
327,AVG.UNC_C_RING_BL_USED.DOWN_VR1_EVEN,0.7309014010044937,0.8215767634854771,0.7176613147531051
328,AVG.UNC_C_RING_BL_USED.DOWN_VR1_ODD,0.7377742532381708,0.8257261410788381,0.7249318388367162
329,AVG.UNC_C_RING_BL_USED.UP,0.978852762357917,0.9875518672199171,0.9775825507421994
330,AVG.UNC_C_RING_BL_USED.UP_VR0_EVEN,0.9780597409463389,0.9771784232365145,0.9781884277491669
331,AVG.UNC_C_RING_BL_USED.UP_VR0_ODD,0.9902194025905366,0.995850622406639,0.9893971523780672
332,AVG.UNC_C_RING_BL_USED.UP_VR1_EVEN,0.9619349722442506,0.975103734439834,0.9600121175401394
333,AVG.UNC_C_RING_BL_USED.UP_VR1_ODD,0.9807031456515992,0.9979253112033195,0.9781884277491669
334,AVG.UNC_C_RING_BOUNCES.AD_IRQ,1.0,1.0,1.0
335,AVG.UNC_C_RING_BOUNCES.AK,1.0,1.0,1.0
336,AVG.UNC_C_RING_BOUNCES.AK_CORE,1.0,1.0,1.0
337,AVG.UNC_C_RING_BOUNCES.BL,1.0,1.0,1.0
338,AVG.UNC_C_RING_BOUNCES.BL_CORE,1.0,1.0,1.0
339,AVG.UNC_C_RING_BOUNCES.IV,0.9923341263547449,1.0,0.99121478339897
340,AVG.UNC_C_RING_BOUNCES.IV_CORE,1.0,1.0,1.0
341,AVG.UNC_C_RING_IV_USED.ANY,0.7242928892413428,0.7925311203319502,0.7143289912147834
342,AVG.UNC_C_RING_IV_USED.DOWN,0.7332804652392281,0.7863070539419087,0.7255377158436838
343,AVG.UNC_C_RING_IV_USED.UP,0.7343378271213322,0.7842323651452282,0.7270524083611027
344,AVG.UNC_C_RING_SINK_STARVED.AD_IRQ,0.9912767644726408,0.9854771784232366,0.9921235989094214
345,AVG.UNC_C_RING_SINK_STARVED.IV,0.9944488501189532,1.0,0.9936382914268403
346,AVG.UNC_C_RING_SRC_THRTL,1.0,1.0,1.0
347,AVG.UNC_C_RxR_EXT_STARVED.IPQ,0.9952418715305313,0.9896265560165975,0.9960617994547107
348,AVG.UNC_C_RxR_EXT_STARVED.IRQ,0.9978852762357917,0.9937759336099585,0.998485307482581
349,AVG.UNC_C_RxR_EXT_STARVED.ISMQ_BIDS,0.964314036478985,0.979253112033195,0.9621326870645259
350,AVG.UNC_C_RxR_EXT_STARVED.PRQ,0.9751519957705524,0.9937759336099585,0.9724325961829748
351,AVG.UNC_C_RxR_INSERTS.IPQ,0.9844039122389638,0.979253112033195,0.9851560133292941
352,AVG.UNC_C_RxR_INSERTS.IRQ,0.9952418715305313,0.9813278008298755,0.9972735534686459
353,AVG.UNC_C_RxR_INSERTS.IRQ_REJ,0.9989426381178959,1.0,0.9987882459860649
354,AVG.UNC_C_RxR_INSERTS.IRQ_REJECTED,0.9994713190589479,1.0,0.9993941229930324
355,AVG.UNC_C_RxR_INSERTS.VFIFO,0.999735659529474,1.0,0.9996970614965162
356,AVG.UNC_C_RxR_INT_STARVED.IPQ,0.9949775310600053,0.991701244813278,0.9954559224477431
357,AVG.UNC_C_RxR_INT_STARVED.IRQ,0.8712661908538197,0.91701244813278,0.8645864889427446
358,AVG.UNC_C_RxR_INT_STARVED.ISMQ,1.0,1.0,1.0
359,AVG.UNC_C_RxR_IPQ_RETRY.ADDR_CONFLICT,0.9970922548242136,0.9979253112033195,0.996970614965162
360,AVG.UNC_C_RxR_IPQ_RETRY.ANY,0.9949775310600053,0.991701244813278,0.9954559224477431
361,AVG.UNC_C_RxR_IPQ_RETRY.FULL,0.9978852762357917,0.991701244813278,0.9987882459860649
362,AVG.UNC_C_RxR_IPQ_RETRY.QPI_CREDITS,1.0,1.0,1.0
363,AVG.UNC_C_RxR_IRQ_RETRY.ADDR_CONFLICT,0.9994713190589479,1.0,0.9993941229930324
364,AVG.UNC_C_RxR_IRQ_RETRY.ANY,0.9910124240021148,0.995850622406639,0.9903059678885187
365,AVG.UNC_C_RxR_IRQ_RETRY.FULL,0.9952418715305313,0.983402489626556,0.996970614965162
366,AVG.UNC_C_RxR_IRQ_RETRY.IIO_CREDITS,1.0,1.0,1.0
367,AVG.UNC_C_RxR_IRQ_RETRY.QPI_CREDITS,0.9986782976473698,1.0,0.998485307482581
368,AVG.UNC_C_RxR_IRQ_RETRY.RTID,0.9888977002379065,0.9937759336099585,0.9881853983641321
369,AVG.UNC_C_RxR_ISMQ_RETRY.ANY,0.9973565952947396,0.995850622406639,0.9975764919721296
370,AVG.UNC_C_RxR_ISMQ_RETRY.FULL,0.9957705524715834,0.9854771784232366,0.9972735534686459
371,AVG.UNC_C_RxR_ISMQ_RETRY.QPI_CREDITS,0.9981496167063177,0.995850622406639,0.998485307482581
372,AVG.UNC_C_RxR_ISMQ_RETRY.RTID,0.9941845096484272,0.9937759336099585,0.9942441684338079
373,AVG.UNC_C_RxR_ISMQ_RETRY.WB_CREDITS,0.8765530002643405,0.995850622406639,0.8591335958800363
374,AVG.UNC_C_RxR_OCCUPANCY.IPQ,0.9957705524715834,0.995850622406639,0.9957588609512269
375,AVG.UNC_C_RxR_OCCUPANCY.IRQ,0.9978852762357917,1.0,0.9975764919721296
376,AVG.UNC_C_RxR_OCCUPANCY.IRQ_REJ,0.9849325931800159,0.983402489626556,0.9851560133292941
377,AVG.UNC_C_RxR_OCCUPANCY.IRQ_REJECTED,0.9976209357652657,0.9937759336099585,0.9981823689790973
378,AVG.UNC_C_RxR_OCCUPANCY.VFIFO,0.9965635738831615,0.995850622406639,0.9966676764616783
379,AVG.UNC_C_TOR_INSERTS.ALL,0.830293417922284,0.91701244813278,0.8176310209027567
380,AVG.UNC_C_TOR_INSERTS.EVICTION,0.6439333862014275,0.7468879668049793,0.6289003332323538
381,AVG.UNC_C_TOR_INSERTS.LOCAL,0.8630716362675126,0.921161825726141,0.8545895183277794
382,AVG.UNC_C_TOR_INSERTS.LOCAL_OPCODE,1.0,1.0,1.0
383,AVG.UNC_C_TOR_INSERTS.MISS_LOCAL,0.6661379857256146,0.7925311203319502,0.647682520448349
384,AVG.UNC_C_TOR_INSERTS.MISS_LOCAL_OPCODE,1.0,1.0,1.0
385,AVG.UNC_C_TOR_INSERTS.MISS_REMOTE,0.6415543219666932,0.7448132780082988,0.6264768252044834
386,AVG.UNC_C_TOR_INSERTS.MISS_REMOTE_OPCODE,1.0,1.0,1.0
387,AVG.UNC_C_TOR_INSERTS.NID_ALL,0.6523922812582607,0.8008298755186722,0.6307179642532565
388,AVG.UNC_C_TOR_INSERTS.NID_EVICTION,1.0,1.0,1.0
389,AVG.UNC_C_TOR_INSERTS.NID_MISS_ALL,0.6526566217287867,0.7863070539419087,0.6331414722811269
390,AVG.UNC_C_TOR_INSERTS.NID_MISS_OPCODE,1.0,1.0,1.0
391,AVG.UNC_C_TOR_INSERTS.NID_OPCODE,1.0,1.0,1.0
392,AVG.UNC_C_TOR_INSERTS.NID_WB,1.0,1.0,1.0
393,AVG.UNC_C_TOR_INSERTS.OPCODE,1.0,1.0,1.0
394,AVG.UNC_C_TOR_INSERTS.REMOTE,0.7353951890034365,0.8029045643153527,0.7255377158436838
395,AVG.UNC_C_TOR_INSERTS.WB,0.9886333597673804,0.9605809128630706,0.9927294759163889
396,AVG.UNC_C_TOR_OCCUPANCY.ALL,0.7689664287602432,0.8630705394190872,0.7552256891850955
397,AVG.UNC_C_TOR_OCCUPANCY.EVICTION,0.8260639703938673,0.9190871369294605,0.8124810663435322
398,AVG.UNC_C_TOR_OCCUPANCY.LOCAL,0.7795400475812847,0.8755186721991701,0.7655255983035444
399,AVG.UNC_C_TOR_OCCUPANCY.LOCAL_OPCODE,0.9920697858842189,1.0,0.9909118448954862
400,AVG.UNC_C_TOR_OCCUPANCY.MISS_ALL,0.7031456515992599,0.8734439834024896,0.6782793093002121
401,AVG.UNC_C_TOR_OCCUPANCY.MISS_LOCAL,0.7071107586571505,0.8672199170124482,0.6837322023629203
402,AVG.UNC_C_TOR_OCCUPANCY.MISS_LOCAL_OPCODE,1.0,1.0,1.0
403,AVG.UNC_C_TOR_OCCUPANCY.MISS_OPCODE,1.0,1.0,1.0
404,AVG.UNC_C_TOR_OCCUPANCY.MISS_REMOTE,0.8160190325138779,0.9149377593360996,0.8015752802181157
405,AVG.UNC_C_TOR_OCCUPANCY.MISS_REMOTE_OPCODE,1.0,1.0,1.0
406,AVG.UNC_C_TOR_OCCUPANCY.NID_ALL,0.8477398889770024,0.921161825726141,0.8370190851257194
407,AVG.UNC_C_TOR_OCCUPANCY.NID_EVICTION,0.8318794607454402,0.9107883817427386,0.8203574674341109
408,AVG.UNC_C_TOR_OCCUPANCY.NID_MISS_ALL,0.8554057626222574,0.9356846473029046,0.8436837322023629
409,AVG.UNC_C_TOR_OCCUPANCY.NID_MISS_OPCODE,1.0,1.0,1.0
410,AVG.UNC_C_TOR_OCCUPANCY.NID_OPCODE,1.0,1.0,1.0
411,AVG.UNC_C_TOR_OCCUPANCY.OPCODE,1.0,1.0,1.0
412,AVG.UNC_C_TOR_OCCUPANCY.REMOTE,0.8984932593180016,0.9190871369294605,0.8954862162980914
413,AVG.UNC_C_TOR_OCCUPANCY.REMOTE_OPCODE,0.9915411049431668,1.0,0.9903059678885187
414,AVG.UNC_C_TOR_OCCUPANCY.WB,0.97197991012424,0.9605809128630706,0.97364435019691
415,AVG.UNC_C_TxR_ADS_USED.AD,0.7433254031192176,0.7759336099585062,0.7385640714934868
416,AVG.UNC_C_TxR_ADS_USED.AK,0.7668517049960349,0.8112033195020747,0.7603756437443199
417,AVG.UNC_C_TxR_ADS_USED.BL,0.9775310600052868,0.9854771784232366,0.9763707967282642
418,AVG.UNC_C_TxR_INSERTS.AD_CACHE,0.6587364525508855,0.7759336099585062,0.6416237503786731
419,AVG.UNC_C_TxR_INSERTS.AD_CORE,0.992598466825271,0.9771784232365145,0.9948500454407755
420,AVG.UNC_C_TxR_INSERTS.AK_CACHE,0.774253238170764,0.8443983402489627,0.7640109057861254
421,AVG.UNC_C_TxR_INSERTS.AK_CORE,0.7319587628865979,0.7800829875518672,0.7249318388367162
422,AVG.UNC_C_TxR_INSERTS.BL_CACHE,0.9862542955326461,1.0,0.9842471978188427
423,AVG.UNC_C_TxR_INSERTS.BL_CORE,0.9770023790642347,0.9564315352697096,0.9800060587700696
424,AVG.UNC_C_TxR_INSERTS.IV_CACHE,0.7412106793550093,0.7883817427385892,0.7343229324447137
425,AVG.UNC_C_TxR_STARVED.AD_CORE,0.9653713983610891,0.9771784232365145,0.9636473795819449
426,AVG.UNC_C_TxR_STARVED.AK_BOTH,1.0,1.0,1.0
427,AVG.UNC_C_TxR_STARVED.IV,0.9947131905894793,0.9875518672199171,0.9957588609512269
428,AVG.UNC_H_ADDR_OPC_MATCH.AD,0.9875759978852763,0.983402489626556,0.9881853983641321
429,AVG.UNC_H_ADDR_OPC_MATCH.AK,0.6219931271477663,0.6327800829875518,0.6204180551348076
430,AVG.UNC_H_ADDR_OPC_MATCH.BL,0.7956648162833729,0.6639004149377593,0.8149045743714026
431,AVG.UNC_H_ADDR_OPC_MATCH.FILT,0.999735659529474,1.0,0.9996970614965162
432,AVG.UNC_H_ADDR_OPC_MATCH.OPC,0.999735659529474,1.0,0.9996970614965162
433,AVG.UNC_H_BT_BYPASS,1.0,1.0,1.0
434,AVG.UNC_H_BT_CYCLES_NE.LOCAL,0.9066878139043087,1.0,0.8930627082702212
435,AVG.UNC_H_BT_CYCLES_NE.REMOTE,1.0,1.0,1.0
436,AVG.UNC_H_BT_OCCUPANCY.LOCAL,0.774781919111816,0.7510373443983402,0.7782490154498637
437,AVG.UNC_H_BT_OCCUPANCY.READS_LOCAL,0.9093312186095691,1.0,0.8960920933050591
438,AVG.UNC_H_BT_OCCUPANCY.READS_REMOTE,0.887655300026434,0.7904564315352697,0.9018479248712511
439,AVG.UNC_H_BT_OCCUPANCY.REMOTE,0.8456251652127941,0.8174273858921162,0.8497425022720387
440,AVG.UNC_H_BT_OCCUPANCY.WRITES_LOCAL,0.8183980967486122,1.0,0.7918812481066344
441,AVG.UNC_H_BT_OCCUPANCY.WRITES_REMOTE,0.978852762357917,0.9875518672199171,0.9775825507421994
442,AVG.UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_BL_HAZARD,0.8884483214380121,0.9813278008298755,0.8748863980611936
443,AVG.UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_SNP_HAZARD,0.9598202484800423,0.91701244813278,0.9660708876098152
444,AVG.UNC_H_BT_TO_HT_NOT_ISSUED.RSPACKCFLT_HAZARD,0.9844039122389638,1.0,0.9821266282944562
445,AVG.UNC_H_BT_TO_HT_NOT_ISSUED.WBMDATA_HAZARD,0.8892413428495902,0.9730290456431535,0.8770069675855802
446,AVG.UNC_H_BYPASS_IMC.NOT_TAKEN,0.661908538197198,0.8112033195020747,0.6401090578612542
447,AVG.UNC_H_BYPASS_IMC.TAKEN,0.8744382765001322,1.0,0.8561042108451984
448,AVG.UNC_H_CLOCKTICKS,0.9783240814168649,0.9896265560165975,0.9766737352317479
449,AVG.UNC_H_CONFLICT_CYCLES.ACKCNFLTS,0.9862542955326461,1.0,0.9842471978188427
450,AVG.UNC_H_CONFLICT_CYCLES.CMP_FWDS,0.9817605075337034,0.983402489626556,0.9815207512874886
451,AVG.UNC_H_CONFLICT_CYCLES.CONFLICT,0.9968279143536876,1.0,0.9963647379581945
452,AVG.UNC_H_CONFLICT_CYCLES.LAST,0.9907480835315887,1.0,0.9893971523780672
453,AVG.UNC_H_DIRECT2CORE_CYCLES_DISABLED,0.654771345492995,0.8112033195020747,0.6319297182671918
454,AVG.UNC_H_DIRECT2CORE_TXN_OVERRIDE,0.6653449643140364,0.8215767634854771,0.6425325658891246
455,AVG.UNC_H_DIRECTORY_LAT_OPT,0.8868622786148559,1.0,0.8703423205089367
456,AVG.UNC_H_DIRECTORY_LOOKUP.NO_SNP,0.6745968807824478,0.8215767634854771,0.6531354135110573
457,AVG.UNC_H_DIRECTORY_LOOKUP.SNOOP_S,0.6745968807824478,0.8215767634854771,0.6531354135110573
458,AVG.UNC_H_DIRECTORY_LOOKUP.SNP,0.8487972508591065,0.7531120331950207,0.8627688579218419
459,AVG.UNC_H_DIRECTORY_UPDATE.ANY,0.9978852762357917,0.991701244813278,0.9987882459860649
460,AVG.UNC_H_DIRECTORY_UPDATE.CLEAR,0.9431667988369019,0.995850622406639,0.9354740987579522
461,AVG.UNC_H_DIRECTORY_UPDATE.I2A,1.0,1.0,1.0
462,AVG.UNC_H_DIRECTORY_UPDATE.I2S,0.9405233941316415,0.991701244813278,0.9330505907300818
463,AVG.UNC_H_DIRECTORY_UPDATE.SET,0.992862807295797,0.9896265560165975,0.9933353529233565
464,AVG.UNC_H_IGR_NO_CREDIT_CYCLES.AD_QPI0,0.894263811789585,0.6970954356846473,0.9230536201151166
465,AVG.UNC_H_IGR_NO_CREDIT_CYCLES.AD_QPI1,0.746233148295004,0.4730290456431535,0.7861254165404423
466,AVG.UNC_H_IGR_NO_CREDIT_CYCLES.BL_QPI0,0.6457837694951097,0.8215767634854771,0.6201151166313238
467,AVG.UNC_H_IGR_NO_CREDIT_CYCLES.BL_QPI1,0.669310071371927,0.8236514522821576,0.6467737049378977
468,AVG.UNC_H_IMC_READS.NORMAL,0.6640232619614063,0.8112033195020747,0.6425325658891246
469,AVG.UNC_H_IMC_RETRY,0.683320116309807,0.8070539419087137,0.6652529536504089
470,AVG.UNC_H_IMC_WRITES.ALL,0.9151467089611419,0.970954356846473,0.9069978794304756
471,AVG.UNC_H_IMC_WRITES.FULL,0.866243721913825,0.9730290456431535,0.8506513177824901
472,AVG.UNC_H_IMC_WRITES.PARTIAL,1.0,1.0,1.0
473,AVG.UNC_H_IODC_CONFLICTS.LAST,1.0,1.0,1.0
474,AVG.UNC_H_IODC_CONFLICTS.REMOTE_OTHER_SAME_ADDR,1.0,1.0,1.0
475,AVG.UNC_H_OSB.INVITOE_LOCAL,0.9125033042558816,0.7136929460580913,0.941532868827628
476,AVG.UNC_H_OSB.READS_LOCAL,0.8247422680412371,0.7759336099585062,0.831869130566495
477,AVG.UNC_H_OSB_EDR.ALL,0.9040444091990484,0.8008298755186722,0.9191154195698273
478,AVG.UNC_H_OSB_EDR.READS_LOCAL_I,0.7478191911181602,0.491701244813278,0.7852166010299909
479,AVG.UNC_H_OSB_EDR.READS_REMOTE_I,1.0,1.0,1.0
480,AVG.UNC_H_REQUESTS.INVITOE_LOCAL,0.9106529209621993,0.7095435684647303,0.940018176310209
481,AVG.UNC_H_REQUESTS.INVITOE_REMOTE,0.9986782976473698,1.0,0.998485307482581
482,AVG.UNC_H_REQUESTS.READS,0.6603224953740418,0.8132780082987552,0.6379884883368676
483,AVG.UNC_H_REQUESTS.READS_LOCAL,0.6735395189003437,0.8236514522821576,0.6516207209936383
484,AVG.UNC_H_REQUESTS.READS_REMOTE,0.9878403383558023,0.9875518672199171,0.9878824598606483
485,AVG.UNC_H_REQUESTS.WRITES,0.8614855934443564,0.966804979253112,0.8461072402302333
486,AVG.UNC_H_REQUESTS.WRITES_LOCAL,0.8646576790906688,0.9730290456431535,0.8488336867615874
487,AVG.UNC_H_REQUESTS.WRITES_REMOTE,0.999735659529474,1.0,0.9996970614965162
488,AVG.UNC_H_RING_AD_USED.CCW,0.6999735659529474,0.6950207468879668,0.7006967585580127
489,AVG.UNC_H_RING_AD_USED.CCW_VR0_EVEN,0.9910124240021148,0.9771784232365145,0.9930324144198728
490,AVG.UNC_H_RING_AD_USED.CCW_VR0_ODD,0.6870208828971716,0.6950207468879668,0.6858527718873069
491,AVG.UNC_H_RING_AD_USED.CCW_VR1_ODD,1.0,1.0,1.0
492,AVG.UNC_H_RING_AD_USED.CW,0.6780333068992863,0.6556016597510373,0.68130869433505
493,AVG.UNC_H_RING_AD_USED.CW_VR0_EVEN,0.6923076923076923,0.7240663900414938,0.6876704029082097
494,AVG.UNC_H_RING_AD_USED.CW_VR0_ODD,0.9592915675389903,0.9605809128630706,0.959103302029688
495,AVG.UNC_H_RING_AK_USED.CCW,0.725614591593973,0.7365145228215768,0.7240230233262648
496,AVG.UNC_H_RING_AK_USED.CCW_VR0_EVEN,0.7589214908802537,0.7925311203319502,0.7540139351711602
497,AVG.UNC_H_RING_AK_USED.CCW_VR0_ODD,0.6214644462067143,0.529045643153527,0.6349591033020296
498,AVG.UNC_H_RING_AK_USED.CW,0.774781919111816,0.8506224066390041,0.7637079672826417
